#date time latency xfertime thinktime bytes transactions
2017-09-19 15:03:34 0.128206 2.836983 0.000000 115951 169
2017-09-19 15:03:35 0.106931 3.420060 0.000000 114356 176
2017-09-19 15:03:36 0.119022 1.288463 0.000000 33614 179
2017-09-19 15:03:37 0.161854 2.599871 0.000000 62362 179
2017-09-19 15:03:38 0.149325 2.718651 0.000000 71179 179
2017-09-19 15:03:39 0.154704 3.187271 0.000000 77164 179
2017-09-19 15:03:40 0.223499 1.962484 0.000000 51840 187
2017-09-19 15:03:41 0.200819 2.381728 0.000000 46189 189
2017-09-19 15:03:42 0.175785 5.655506 0.000000 96245 189
2017-09-19 15:03:43 0.133944 6.836376 0.000000 98467 189
2017-09-19 15:03:44 0.261313 10.266974 0.000000 130988 189
2017-09-19 15:03:45 0.460747 4.366650 0.000000 61402 198
2017-09-19 15:03:46 0.250248 4.591193 0.000000 58383 199
2017-09-19 15:03:47 0.228375 4.581413 0.000000 57710 199
2017-09-19 15:03:48 0.302092 5.877337 0.000000 64804 199
2017-09-19 15:03:49 0.379402 5.777441 0.000000 61386 199
2017-09-19 15:03:50 0.359279 4.335689 0.000000 45143 199
2017-09-19 15:03:51 0.549614 8.493443 0.000000 121560 199
2017-09-19 15:03:52 0.414657 9.199480 0.000000 147880 199
2017-09-19 15:03:53 0.510311 3.621754 0.000000 48472 199
2017-09-19 15:03:54 0.330657 2.608315 0.000000 30980 199
2017-09-19 15:03:55 0.243281 3.433244 0.000000 41505 199
2017-09-19 15:03:56 0.362660 6.316983 0.000000 96302 199
2017-09-19 15:03:57 0.369922 4.737459 0.000000 71118 199
2017-09-19 15:03:58 0.263454 3.445334 0.000000 60545 199
2017-09-19 15:03:59 0.284499 4.282967 0.000000 109152 119
2017-09-19 15:04:00 0.335694 3.312391 0.000000 89533 56
2017-09-19 15:04:01 0.188425 2.207105 0.000000 51325 32
2017-09-19 15:04:02 0.253623 1.402632 0.000000 44294 17
2017-09-19 15:04:03 0.112132 1.183273 0.000000 44542 7
2017-09-19 15:04:04 0.266350 1.561860 0.000000 82014 5
2017-09-19 15:04:05 0.118737 2.021611 0.000000 78574 2
2017-09-19 15:04:06 0.084537 0.404127 0.000000 54167 1
