#yyy-mm-dd hh:mm:ss latency xfertime sleeptime bytes url rc
2017-09-14 17:13:52.866 0.117075 0.001233 0 5339 eafcbb30-60f1-4afa-b4b3-cacade3c3ba5 200 GET
2017-09-14 17:13:52.888 0.108029 0.000584 0 4781 7d2b5c3e-413b-4a3c-85fa-9aa874980d57 200 GET
2017-09-14 17:13:53.031 0.064809 0.000658 0 4652 293f1ac5-1ef5-4132-82e9-cac83bd27f68 200 GET
2017-09-14 17:13:53.205 0.047776 0.001065 0 5097 2d5570b2-e4a6-412e-8ad1-82b0b72d786d 200 GET
2017-09-14 17:13:53.195 0.058838 0.000570 0 5472 ba47a3ba-987a-4765-b822-9729293b8779 200 GET
2017-09-14 17:13:53.426 0.053174 0.003300 0 3537 f013b898-f7cd-4c23-a76e-b31c4bbcfd4d 200 GET
2017-09-14 17:13:53.469 0.054895 0.000439 0 5168 de156769-a691-4527-a3f1-778917d9167b 200 GET
2017-09-14 17:13:53.207 0.102252 0.232170 0 524235 79ccfc1f-ab3e-40f9-b6f2-26683e999b45 200 GET
2017-09-14 17:13:53.206 0.097341 0.240237 0 791298 99b1ef01-03e1-4949-9f86-aef6a23df738 200 GET
2017-09-14 17:13:53.635 0.046621 0.002212 0 4876 8b51d04c-3286-4398-b4ba-4366bbee41f2 200 GET
2017-09-14 17:13:53.866 0.052094 0.000535 0 4565 362aaffe-676b-47eb-af5f-e2d48f79c64b 200 GET
2017-09-14 17:13:53.888 0.048617 0.001136 0 5357 26513b22-1ca2-4e59-887e-314159548d05 200 GET
2017-09-14 17:13:54.031 0.047423 0.002818 0 5201 a6f06555-b0fd-4358-9095-83ef80cbd317 200 GET
2017-09-14 17:13:54.195 0.048480 0.000269 0 5438 49877165-de8f-4c0e-842d-e2eab95dbaff 200 GET
2017-09-14 17:13:54.205 0.047395 0.000765 0 4738 2dc5ccb2-ed70-43a1-9c01-d826cee1dc7d 200 GET
2017-09-14 17:13:54.205 0.048224 0.000345 0 5231 a841724e-a2bd-49ad-ae32-c19d80759dc5 200 GET
2017-09-14 17:13:54.207 0.055248 0.181259 0 410932 65e88e17-8dd7-497c-912b-9b891394c1fa 200 GET
2017-09-14 17:13:54.426 0.047820 0.000060 0 0 d040b719-85fd-42f2-a2c8-423247f1b151 200 GET
2017-09-14 17:13:54.469 0.047923 0.123833 0 1000182 c2f58096-b4be-4b16-aed8-3e33a3e15dcb 200 GET
2017-09-14 17:13:54.635 0.070756 0.075770 0 482003 fceb200e-5997-454b-991c-e89019886035 200 GET
2017-09-14 17:13:54.866 0.047458 0.000137 0 0 890f9fe2-fc2e-4f2c-b70a-522ddc244f59 200 GET
2017-09-14 17:13:54.888 0.050659 0.056344 0 403580 6500f7cd-7751-4919-912f-a6f1f7f96640 200 GET
2017-09-14 17:13:55.031 0.050729 0.041767 0 360026 539c0947-0fd1-40f4-a8fb-a5ce23fecfec 200 GET
2017-09-14 17:13:55.205 0.054582 0.002969 0 28482 fa62f5d1-8286-4547-90c8-8a8fd1926d96 200 GET
2017-09-14 17:13:55.195 0.058691 0.049083 0 411921 ce484042-de5c-4b6e-8538-e6fbbcff0681 200 GET
2017-09-14 17:13:55.207 0.076726 0.067664 0 42956 1c30edf7-2b84-4aad-ba97-8e0247f698ce 200 GET
2017-09-14 17:13:55.426 0.060782 0.002957 0 29764 9c59c4d3-f326-4fa6-af86-fda84c1df4b0 200 GET
2017-09-14 17:13:55.205 0.057347 0.245492 0 873560 e8aa158f-ae07-488c-912d-e5b491ac7687 200 GET
2017-09-14 17:13:55.469 0.055078 0.003429 0 34129 99224bf9-ba68-4a21-9977-dcc90fb4d422 200 GET
2017-09-14 17:13:55.635 0.049074 0.002162 0 16408 8c351606-5d3d-4f29-9fd4-358d9758a3ca 200 GET
2017-09-14 17:13:55.866 0.047823 0.003948 0 30689 cb6b344b-33b7-43d8-bb6b-b13029517fe9 200 GET
2017-09-14 17:13:55.888 0.049958 0.003294 0 29476 a8c2a29d-fee7-441f-9d33-5974882ec90a 200 GET
2017-09-14 17:13:56.031 0.048535 0.002896 0 19259 ae9178ce-9a5c-4ff4-a1c9-d1ee5aa88765 200 GET
2017-09-14 17:13:56.195 0.047981 0.002600 0 24077 ec47b138-1941-461b-9ca7-2dc8b78e3b51 200 GET
2017-09-14 17:13:56.205 0.048929 0.002343 0 17895 1223141d-ff2c-446a-aa6d-8d85e65e11e6 200 GET
2017-09-14 17:13:56.205 0.051246 0.034327 0 22716 498162c1-4cb1-406e-9cee-2e8b6bdbe811 200 GET
2017-09-14 17:13:56.207 0.066258 0.036147 0 27953 8c7d4089-c573-4cb4-9d15-75927fc1dd4e 200 GET
2017-09-14 17:13:56.469 0.049236 0.003136 0 33353 0436041c-8f2d-4051-a45c-8000d7436f45 200 GET
2017-09-14 17:13:56.426 0.061496 0.034865 0 55585 cd3354ba-c085-46e9-90fe-c0e663cf0ecc 200 GET
2017-09-14 17:13:56.635 0.050534 0.000783 0 10444 46c2aea1-ff43-476d-a86d-9e9b71e2a2f8 200 GET
2017-09-14 17:13:56.866 0.048092 0.006058 0 45823 ad7dd099-8b5f-44d2-83f9-dbcb318ced47 200 GET
2017-09-14 17:13:56.888 0.050096 0.033259 0 34841 55b8c80e-9e5c-4177-b441-f825c6aa5a81 200 GET
2017-09-14 17:13:57.031 0.048350 0.003568 0 17075 ced6520f-f117-4a74-afa7-a08b57da6cde 200 GET
2017-09-14 17:13:57.196 0.049753 0.004515 0 52261 2822a4e3-0aec-4a9e-a0b9-58fb75c84d4a 200 GET
2017-09-14 17:13:57.207 0.054549 0.000826 0 11547 9edb635f-21e4-44b5-afa2-f390872b7015 200 GET
2017-09-14 17:13:57.205 0.057235 0.001285 0 13967 1ae5b8d2-d8dc-473c-a3e0-505fdcbf888e 200 GET
2017-09-14 17:13:57.205 0.058655 0.069128 0 46614 dee9cdd5-3cbb-4d97-99ed-8d04bd1a5b51 200 GET
2017-09-14 17:13:57.427 0.062537 0.004174 0 49686 2a88f112-787b-4181-8d6d-45a81281125b 200 GET
2017-09-14 17:13:57.469 0.059885 0.001629 0 15696 03dc7e84-45db-4763-8f2e-be3d264f92f3 200 GET
2017-09-14 17:13:57.635 0.052602 0.002896 0 26145 a78a2403-ae70-4942-ba4a-e8e629181dd8 200 GET
2017-09-14 17:13:57.866 0.050636 0.003342 0 35212 96eba300-c38f-42da-8445-4c12dd1a1d75 200 GET
2017-09-14 17:13:57.888 0.048732 0.003316 0 31434 4144764d-8512-481e-ac45-9e6eda8eff2f 200 GET
2017-09-14 17:13:58.031 0.049559 0.004246 0 35684 c70a77c3-f668-4689-ae46-5d1568537f64 200 GET
2017-09-14 17:13:58.195 0.050402 0.002886 0 24682 2b990039-1c10-443b-9e15-102300e7eb77 200 GET
2017-09-14 17:13:58.205 0.060294 0.004280 0 30085 0e5f8a3a-c06c-4316-8b83-b6ff35464124 200 GET
2017-09-14 17:13:58.206 0.058668 0.070024 0 41042 92051d51-9163-41b0-97fb-c9a6c89e1a08 200 GET
2017-09-14 17:13:58.207 0.061121 0.070171 0 70669 af40eec6-83d7-434c-bd92-37be816afb23 200 GET
2017-09-14 17:13:58.426 0.060412 0.005428 0 54382 b6bb0690-e998-4043-84e3-4da03ddbd1fc 200 GET
2017-09-14 17:13:58.469 0.056256 0.001617 0 13649 74586e2a-9392-4404-88e6-d712a614d8b3 200 GET
2017-09-14 17:13:58.635 0.048007 0.001296 0 16179 f49684d5-b111-4d60-9470-5ad692a45387 200 GET
2017-09-14 17:13:58.866 0.051069 0.004089 0 21595 afb1b25a-28f9-4292-bcb9-955c4896f43c 200 GET
2017-09-14 17:13:58.888 0.047941 0.001743 0 17837 6c908b99-abbb-4fb1-a292-1a1b2e496792 200 GET
2017-09-14 17:13:59.031 0.049134 0.004586 0 38904 a4e17759-0106-4d67-b852-a01a29b13700 200 GET
2017-09-14 17:13:59.195 0.049544 0.003007 0 12698 612efb84-f4f3-4406-9acf-266f11e3930f 200 GET
2017-09-14 17:13:59.205 0.057346 0.033834 0 30286 980ad318-1564-4b7e-8ae5-d3e073da3b6c 200 GET
2017-09-14 17:13:59.205 0.059405 0.035977 0 14477 dfa5c97f-e789-4267-ba25-b5b1962af1b1 200 GET
2017-09-14 17:13:59.207 0.061078 0.045077 0 15252 1e6b441a-70b6-49cb-8d57-c6a4ecd249d9 200 GET
2017-09-14 17:13:59.426 0.051356 0.003256 0 27369 e07eb00b-7cf9-4340-9f42-a742350aa25c 200 GET
2017-09-14 17:13:59.469 0.048938 0.001915 0 15595 232ba4e1-53f0-4180-81c7-a8434a0e1184 200 GET
2017-09-14 17:13:59.635 0.051397 0.033599 0 40759 eaf0cdef-214f-47ad-8b1b-1807071cc921 200 GET
2017-09-14 17:13:59.866 0.047468 0.002616 0 20419 b588a9f1-d2cf-48c4-9658-7a0b0aedc199 200 GET
2017-09-14 17:13:59.888 0.052661 0.035261 0 38364 abda4968-41fc-4697-916f-54cfc5d8f584 200 GET
2017-09-14 17:14:00.031 0.052447 0.003903 0 28710 d5e72d70-f8ab-4293-b38e-cb35aa02e936 200 GET
2017-09-14 17:14:00.195 0.048562 0.003108 0 16822 1c126862-2e43-4b99-809f-8d35160b2524 200 GET
2017-09-14 17:14:00.205 0.056471 0.002926 0 23010 56119881-38b2-4e42-ad9e-cc5fb6d4beb9 200 GET
2017-09-14 17:14:00.205 0.057895 0.034159 0 23402 6c2f77a8-2bbb-4fae-925b-4eb2ff17d7a1 200 GET
2017-09-14 17:14:00.207 0.057616 0.034471 0 15009 50d7fe0e-09be-4b01-9598-48dcbfaeee10 200 GET
2017-09-14 17:14:00.469 0.049255 0.004038 0 31264 5383c573-3c55-4f9d-9e3f-00b04190aff8 200 GET
2017-09-14 17:14:00.427 0.059435 0.036292 0 28271 299e9d54-1ce1-4b86-951d-7ef884558168 200 GET
