#date time latency xfertime thinktime bytes transactions
#TPS=10  0 0 0 0 0
2018-01-19 08:55:03 0.051544 0.000054 0.000000 9 18
2018-01-19 08:55:04 0.051613 0.000056 0.000000 9 18
2018-01-19 08:55:05 0.051623 0.000056 0.000000 9 18
2018-01-19 08:55:06 0.051780 0.000058 0.000000 9 18
2018-01-19 08:55:07 0.051866 0.000053 0.000000 9 18
2018-01-19 08:55:08 0.049764 0.000056 0.000000 9 20
2018-01-19 08:55:09 0.049723 0.000059 0.000000 9 20
2018-01-19 08:55:10 0.049806 0.000059 0.000000 9 20
2018-01-19 08:55:11 0.049806 0.000052 0.000000 9 20
2018-01-19 08:55:12 0 0 0 0 0
