#date time latency xfertime thinktime bytes transactions
2018-01-09 14:17:04 0.000001 0.000000 0.000000 9 18
2018-01-09 14:17:05 0.000001 0.000000 0.000000 9 18
2018-01-09 14:17:06 0.000001 0.000000 0.000000 9 18
2018-01-09 14:17:07 0.000001 0.000000 0.000000 9 18
2018-01-09 14:17:08 0.000001 0.000000 0.000000 9 18
2018-01-09 14:17:09 0.000001 0.000000 0.000000 9 20
2018-01-09 14:17:10 0.000001 0.000000 0.000000 9 20
2018-01-09 14:17:11 0.000001 0.000000 0.000000 9 20
2018-01-09 14:17:12 0.000001 0.000000 0.000000 9 20
2018-01-09 14:17:13 0 0 0 0 0
