#date time latency xfertime sleeptime bytes transactions
2017-09-27 07:21:11 5.010593 0.000294 0.000000 77 897
2017-09-27 07:21:12 4.905497 0.000104 0.000000 77 890
2017-09-27 07:21:13 5.028734 0.000224 0.000000 77 891
2017-09-27 07:21:14 5.116239 0.000170 0.000000 966 894
2017-09-27 07:21:15 5.837231 0.000339 0.000000 77 898
2017-09-27 07:21:16 5.600338 0.000074 0.000000 77 898
2017-09-27 07:21:17 5.669240 0.000104 0.000000 77 913
2017-09-27 07:21:18 5.448697 0.000307 0.000000 77 990
2017-09-27 07:21:19 5.374270 0.000246 0.000000 77 991
2017-09-27 07:21:20 10.695207 0.000093 0.000000 79 982
2017-09-27 07:21:21 10.287834 0.000464 0.000000 79 976
2017-09-27 07:21:22 13.149590 0.000822 0.000000 79 981
2017-09-27 07:21:23 37.976399 0.001040 0.000000 78 744
2017-09-27 07:21:24 46.691255 0.003060 0.000000 75 589
2017-09-27 07:21:25 58.208510 0.007073 0.000000 73 33
2017-09-27 07:21:26 42.282518 0.048796 0.000000 82 31
2017-09-27 07:21:27 44.877068 0.083933 0.000000 86 27
2017-09-27 07:21:28 43.193657 0.029227 0.000000 64 32
2017-09-27 07:21:29 48.926347 0.061674 0.000000 99 11
2017-09-27 07:21:30 42.610684 0.020909 0.000000 69 26
2017-09-27 07:21:31 41.678487 0.071407 0.000000 84 21
2017-09-27 07:21:32 38.072239 0.029811 0.000000 69 26
2017-09-27 07:21:33 40.665560 0.050230 0.000000 76 27
2017-09-27 07:21:34 40.084583 0.079325 0.000000 86 40
2017-09-27 07:21:35 41.009842 0.043766 0.000000 73 35
2017-09-27 07:21:36 37.377394 0.060802 0.000000 81 26
2017-09-27 07:21:37 37.398174 0.043934 0.000000 77 31
2017-09-27 07:21:38 36.191026 0.013968 0.000000 83 64
2017-09-27 07:21:39 36.525159 0.022388 0.000000 84 68
2017-09-27 07:21:40 36.318764 0.005268 0.000000 79 60
2017-09-27 07:21:41 35.798011 0.014355 0.000000 77 28
2017-09-27 07:21:42 31.810116 0.000014 0.000000 19 4
2017-09-27 07:21:43 34.875595 0.031296 0.000000 85 152
2017-09-27 07:21:44 26.909339 0.037510 0.000000 69 43
2017-09-27 07:21:45 27.669734 0.014643 0.000000 85 26
2017-09-27 07:21:46 1.539233 0.000645 0.000000 3 589
2017-09-27 07:21:47 0.028829 0.000000 0.000000 0 1114
2017-09-27 07:21:48 0.027577 0.000000 0.000000 0 1411
2017-09-27 07:21:49 0.020434 0.000000 0.000000 0 1278
2017-09-27 07:21:50 0.021388 0.000000 0.000000 0 1317
2017-09-27 07:21:51 0.026819 0.000000 0.000000 0 1276
2017-09-27 07:21:52 0.021277 0.000000 0.000000 0 1316
2017-09-27 07:21:53 0.020883 0.000000 0.000000 0 1282
2017-09-27 07:21:54 0.107196 0.000429 0.000000 0 1227
