#yyy-mm-dd hh:mm:ss latency xfertime thinktime bytes url rc op
2018-01-19 16:18:09.125 0.001126 0.000379 0 44903 data.dat 200 GET
2018-01-19 16:18:09.140 0.009671 0.000072 0 4503 data.dat 200 GET
2018-01-19 16:18:09.169 0.000910 0.000059 0 4590 data.dat 200 GET
2018-01-19 16:18:09.243 0.001981 0.000042 0 4717 data.dat 200 GET
2018-01-19 16:18:09.240 0.001812 0.003928 0 462300 data.dat 200 GET
2018-01-19 16:18:09.267 0.007600 0.004045 0 484007 data.dat 200 GET
2018-01-19 16:18:09.318 0.001148 0.000076 0 4995 data.dat 200 GET
2018-01-19 16:18:09.319 0.044774 0.000061 0 5033 data.dat 200 GET
2018-01-19 16:18:09.328 0.036449 0.000051 0 5068 data.dat 200 GET
2018-01-19 16:18:09.410 0.017274 0.000090 0 5068 data.dat 200 GET
2018-01-19 16:18:09.410 0.017085 0.000484 0 50950 data.dat 200 GET
2018-01-19 16:18:09.426 0.005859 0.000479 0 5491 data.dat 200 GET
2018-01-19 16:18:09.417 0.012133 0.006173 0 548057 data.dat 200 GET
2018-01-19 16:18:09.486 0.001093 0.000086 0 5494 data.dat 200 GET
2018-01-19 16:18:09.539 0.009391 0.000114 0 5504 data.dat 200 GET
2018-01-19 16:18:09.560 0.001214 0.000067 0 5600 data.dat 200 GET
2018-01-19 16:18:09.574 0.001052 0.000072 0 5722 data.dat 200 GET
2018-01-19 16:18:09.584 0.001261 0.000087 0 5836 data.dat 200 GET
2018-01-19 16:18:09.584 0.001146 0.000199 0 5809 data.dat 200 GET
2018-01-19 16:18:09.584 0.001437 0.000075 0 5857 data.dat 200 GET
2018-01-19 16:18:09.649 0.000950 0.000067 0 5946 data.dat 200 GET
2018-01-19 16:18:09.665 0.000927 0.000054 0 5948 data.dat 200 GET
2018-01-19 16:18:09.805 0.001042 0.000096 0 5965 data.dat 200 GET
2018-01-19 16:18:09.847 0.001914 0.010266 0 608408 data.dat 200 GET
2018-01-19 16:18:09.851 0.008417 0.000239 0 6092 data.dat 200 GET
2018-01-19 16:18:09.862 0.000919 0.000083 0 6175 data.dat 200 GET
2018-01-19 16:18:09.911 0.001103 0.000230 0 6230 data.dat 200 GET
2018-01-19 16:18:09.914 0.011366 0.000091 0 6310 data.dat 200 GET
2018-01-19 16:18:09.934 0.000963 0.000258 0 6329 data.dat 200 GET
2018-01-19 16:18:10.014 0.001057 0.000080 0 6352 data.dat 200 GET
2018-01-19 16:18:10.126 0.001380 0.001090 0 64042 data.dat 200 GET
2018-01-19 16:18:10.140 0.000923 0.000043 0 6409 data.dat 200 GET
2018-01-19 16:18:10.169 0.012747 0.000065 0 6448 data.dat 200 GET
2018-01-19 16:18:10.240 0.000944 0.000048 0 6469 data.dat 200 GET
2018-01-19 16:18:10.243 0.000942 0.000041 0 6503 data.dat 200 GET
2018-01-19 16:18:10.267 0.001129 0.000066 0 6560 data.dat 200 GET
2018-01-19 16:18:10.318 0.010466 0.000304 0 6624 data.dat 200 GET
2018-01-19 16:18:10.320 0.020990 0.000459 0 67478 data.dat 200 GET
2018-01-19 16:18:10.328 0.012931 0.000862 0 68152 data.dat 200 GET
2018-01-19 16:18:10.410 0.001865 0.000100 0 6862 data.dat 200 GET
2018-01-19 16:18:10.410 0.001516 0.000510 0 68548 data.dat 200 GET
2018-01-19 16:18:10.417 0.000981 0.000059 0 6935 data.dat 200 GET
2018-01-19 16:18:10.427 0.001214 0.000075 0 6959 data.dat 200 GET
2018-01-19 16:18:10.486 0.008289 0.000094 0 6973 data.dat 200 GET
2018-01-19 16:18:10.539 0.011048 0.001225 0 69777 data.dat 200 GET
2018-01-19 16:18:10.560 0.001170 0.000081 0 7085 data.dat 200 GET
2018-01-19 16:18:10.574 0.001038 0.000079 0 7118 data.dat 200 GET
2018-01-19 16:18:10.584 0.001109 0.000086 0 7484 data.dat 200 GET
2018-01-19 16:18:10.584 0.001169 0.000171 0 7304 data.dat 200 GET
2018-01-19 16:18:10.584 0.001612 0.000722 0 75506 data.dat 200 GET
2018-01-19 16:18:10.649 0.001912 0.006726 0 801738 data.dat 200 GET
2018-01-19 16:18:10.665 0.006747 0.000044 0 8318 data.dat 200 GET
2018-01-19 16:18:10.805 0.001923 0.017078 0 836652 data.dat 200 GET
2018-01-19 16:18:10.847 0.001248 0.000141 0 9115 data.dat 200 GET
2018-01-19 16:18:10.851 0.000751 0.000059 0 9522 data.dat 200 GET
