#date time latency xfertime sleeptime bytes transactions
#TPS=100  0 0 0 0 0
2018-01-17 10:42:01 0.012235 0.005337 0.000000 168860 89
2018-01-17 10:42:02 0.004938 0.000640 0.000000 42840 89
2018-01-17 10:42:03 0.003228 0.000835 0.000000 66170 90
2018-01-17 10:42:04 0.006113 0.002387 0.000000 145428 90
2018-01-17 10:42:05 0.003724 0.001680 0.000000 141248 90
2018-01-17 10:42:06 0.267743 0.019563 0.000000 192557 87
2018-01-17 10:42:07 0.094153 0.006437 0.000000 185869 85
2018-01-17 10:42:08 0.006233 0.001873 0.000000 113427 97
2018-01-17 10:42:09 0.005962 0.002748 0.000000 136159 99
2018-01-17 10:42:10 0.005832 0.002525 0.000000 187843 99
2018-01-17 10:42:11 0.004584 0.002019 0.000000 135512 100
2018-01-17 10:42:12 0.005621 0.002472 0.000000 139447 95
2018-01-17 10:42:13 0.004146 0.001028 0.000000 89399 96
2018-01-17 10:42:14 0.002840 0.000634 0.000000 54574 97
2018-01-17 10:42:15 0.003318 0.000753 0.000000 54118 100
2018-01-17 10:42:16 0.004741 0.001461 0.000000 85677 98
2018-01-17 10:42:17 0.009091 0.004088 0.000000 179402 99
2018-01-17 10:42:18 0.008431 0.001868 0.000000 118689 107
2018-01-17 10:42:19 0.004005 0.000865 0.000000 77623 106
2018-01-17 10:42:20 0.007212 0.001346 0.000000 108764 104
2018-01-17 10:42:21 0.003497 0.000416 0.000000 30054 109
2018-01-17 10:42:22 0.006249 0.001218 0.000000 88299 108
2018-01-17 10:42:23 0.032476 0.005901 0.000000 141020 110
2018-01-17 10:42:24 0.007136 0.004179 0.000000 115655 108
2018-01-17 10:42:25 0.007867 0.005195 0.000000 186398 108
2018-01-17 10:42:26 0.004323 0.000649 0.000000 50058 108
2018-01-17 10:42:27 0.006132 0.001617 0.000000 125564 110
2018-01-17 10:42:28 0.006044 0.000927 0.000000 83423 116
2018-01-17 10:42:29 0.006133 0.001349 0.000000 64259 118
2018-01-17 10:42:30 0.008418 0.001895 0.000000 87715 117
2018-01-17 10:42:31 0.006060 0.001413 0.000000 103545 120
2018-01-17 10:42:32 0.005680 0.001736 0.000000 89438 118
2018-01-17 10:42:33 0.007002 0.001042 0.000000 55671 119
2018-01-17 10:42:34 0.002751 0.000674 0.000000 58373 118
2018-01-17 10:42:35 0.011016 0.003567 0.000000 177577 120
2018-01-17 10:42:36 0.008162 0.001450 0.000000 106149 117
2018-01-17 10:42:37 0.009390 0.001619 0.000000 104883 120
2018-01-17 10:42:38 0.004549 0.001075 0.000000 84185 124
2018-01-17 10:42:39 0.006032 0.002170 0.000000 140024 127
2018-01-17 10:42:40 0.022025 0.003809 0.000000 147967 129
2018-01-17 10:42:41 0.007533 0.001357 0.000000 96875 130
2018-01-17 10:42:42 0.012438 0.001600 0.000000 116522 129
2018-01-17 10:42:43 0.026300 0.003657 0.000000 181850 126
2018-01-17 10:42:44 0.004383 0.001283 0.000000 59633 130
2018-01-17 10:42:45 0.011282 0.003673 0.000000 148441 130
2018-01-17 10:42:46 0.033294 0.003595 0.000000 149910 127
2018-01-17 10:42:47 0.018333 0.005800 0.000000 154571 128
2018-01-17 10:42:48 0.008123 0.001485 0.000000 83203 137
2018-01-17 10:42:49 0.006281 0.001359 0.000000 92379 137
2018-01-17 10:42:50 0.003242 0.000489 0.000000 43101 136
2018-01-17 10:42:51 0.022528 0.007541 0.000000 209306 137
2018-01-17 10:42:52 0.063344 0.007733 0.000000 145609 138
2018-01-17 10:42:53 0.003479 0.001139 0.000000 77920 138
2018-01-17 10:42:54 0.032742 0.006997 0.000000 159267 135
2018-01-17 10:42:55 0.090115 0.011964 0.000000 247337 136
2018-01-17 10:42:56 0.017970 0.001616 0.000000 117053 138
2018-01-17 10:42:57 0.006178 0.001335 0.000000 104195 136
2018-01-17 10:42:58 0.017797 0.000817 0.000000 45022 147
2018-01-17 10:42:59 0.006769 0.001404 0.000000 115583 145
2018-01-17 10:43:00 0.042058 0.004397 0.000000 235443 149
2018-01-17 10:43:01 0.044142 0.005233 0.000000 307021 147
2018-01-17 10:43:02 0.031519 0.003614 0.000000 114610 146
2018-01-17 10:43:03 0.010566 0.001236 0.000000 93236 147
2018-01-17 10:43:04 0.016280 0.002482 0.000000 167601 147
2018-01-17 10:43:05 0.017593 0.003658 0.000000 168399 146
2018-01-17 10:43:06 0.118472 0.028578 0.000000 264681 149
2018-01-17 10:43:07 0.056007 0.005679 0.000000 155418 145
2018-01-17 10:43:08 0.083704 0.004051 0.000000 135683 158
2018-01-17 10:43:09 0.046250 0.008465 0.000000 211112 153
2018-01-17 10:43:10 0.068369 0.009935 0.000000 221942 155
2018-01-17 10:43:11 0.051037 0.006498 0.000000 134401 156
2018-01-17 10:43:12 0.007215 0.001398 0.000000 94600 152
2018-01-17 10:43:13 0.018207 0.003322 0.000000 157405 157
2018-01-17 10:43:14 0.010902 0.001948 0.000000 100061 156
2018-01-17 10:43:15 0.049384 0.003078 0.000000 126191 159
2018-01-17 10:43:16 0.008144 0.001986 0.000000 114418 157
2018-01-17 10:43:17 0.005066 0.000800 0.000000 56156 158
2018-01-17 10:43:18 0.051935 0.004882 0.000000 185172 168
2018-01-17 10:43:19 0.020505 0.002035 0.000000 128035 167
2018-01-17 10:43:20 0.008711 0.001682 0.000000 75486 168
2018-01-17 10:43:21 0.025928 0.003488 0.000000 112504 167
2018-01-17 10:43:22 0.009573 0.001877 0.000000 70482 167
2018-01-17 10:43:23 0.073925 0.005006 0.000000 111441 168
2018-01-17 10:43:24 0.021450 0.001952 0.000000 83947 166
2018-01-17 10:43:25 0.034438 0.003830 0.000000 111194 166
2018-01-17 10:43:26 0.023677 0.004213 0.000000 127992 167
2018-01-17 10:43:27 0.015582 0.002324 0.000000 105980 167
2018-01-17 10:43:28 0.129403 0.020374 0.000000 223391 176
2018-01-17 10:43:29 0.206962 0.023956 0.000000 251506 173
2018-01-17 10:43:30 0.073470 0.003015 0.000000 111531 178
2018-01-17 10:43:31 0.011497 0.001548 0.000000 120580 178
2018-01-17 10:43:32 0.010118 0.001183 0.000000 93181 173
2018-01-17 10:43:33 0.007107 0.001144 0.000000 91191 176
2018-01-17 10:43:34 0.008752 0.001256 0.000000 88615 180
2018-01-17 10:43:35 0.013796 0.002889 0.000000 130513 180
2018-01-17 10:43:36 0.016857 0.002748 0.000000 108994 179
2018-01-17 10:43:37 0.008958 0.001396 0.000000 64342 179
2018-01-17 10:43:38 0.031082 0.002051 0.000000 92420 187
2018-01-17 10:43:39 0.002503 0.000462 0.000000 39774 187
2018-01-17 10:43:40 0.001860 0.000411 0.000000 31115 186
2018-01-17 10:43:41 0.764874 0.016019 0.000000 200511 188
2018-01-17 10:43:42 0.093735 0.004690 0.000000 70639 189
