#date time latency xfertime sleeptime bytes transactions
#TPS=100,200  0 0 0 0 0
2018-01-19 16:19:19 9.104416 0.023298 0.000000 104009 443
2018-01-19 16:19:20 10.337688 0.016380 0.000000 119914 441
2018-01-19 16:19:21 10.521854 0.017487 0.000000 97663 445
2018-01-19 16:19:22 10.937290 0.012981 0.000000 103467 442
2018-01-19 16:19:23 11.357053 0.048533 0.000000 160894 440
2018-01-19 16:19:24 12.786923 0.041128 0.000000 173091 439
2018-01-19 16:19:25 13.275718 0.041681 0.000000 87005 439
2018-01-19 16:19:26 13.863975 0.040288 0.000000 109914 522
2018-01-19 16:19:27 14.721122 0.016355 0.000000 64778 543
2018-01-19 16:19:28 17.150026 0.140816 0.000000 102780 543
2018-01-19 16:19:29 16.115402 0.025751 0.000000 61007 543
2018-01-19 16:19:30 23.825783 0.071273 0.000000 99553 545
2018-01-19 16:19:31 17.385285 0.109626 0.000000 99974 547
2018-01-19 16:19:32 18.403411 0.060633 0.000000 79334 537
2018-01-19 16:19:33 20.381592 0.107119 0.000000 155921 530
2018-01-19 16:19:34 28.220884 0.108767 0.000000 104313 516
2018-01-19 16:19:35 30.970450 0.503469 0.000000 162151 515
2018-01-19 16:19:36 137.957476 1.359665 0.000000 109784 588
2018-01-19 16:19:37 133.863211 1.207412 0.000000 131705 557
2018-01-19 16:19:38 64.627542 0.375096 0.000000 87425 648
2018-01-19 16:19:39 35.888920 1.126854 0.000000 172752 585
2018-01-19 16:19:40 48.505924 1.896391 0.000000 109903 543
2018-01-19 16:19:41 53.629159 2.420761 0.000000 89906 649
2018-01-19 16:19:42 108.090560 2.382418 0.000000 85179 621
2018-01-19 16:19:43 128.454050 2.943752 0.000000 102352 560
2018-01-19 16:19:44 114.567965 4.315094 0.000000 111483 650
2018-01-19 16:19:45 122.580245 4.722780 0.000000 135136 638
2018-01-19 16:19:46 83.357976 3.089145 0.000000 90482 729
2018-01-19 16:19:47 68.341626 1.269027 0.000000 89119 657
2018-01-19 16:19:48 102.266994 0.635445 0.000000 38588 732
2018-01-19 16:19:49 122.492111 0.451701 0.000000 29608 716
2018-01-19 16:19:50 136.874711 0.522880 0.000000 14477 651
2018-01-19 16:19:51 89.916192 1.475167 0.000000 66268 730
2018-01-19 16:19:52 62.255435 1.847493 0.000000 65291 290
2018-01-19 16:19:53 92.564603 0.764605 0.000000 28693 590
2018-01-19 16:19:54 62.725457 3.768772 0.000000 105587 719
2018-01-19 16:19:55 87.604018 1.953894 0.000000 80155 631
2018-01-19 16:19:56 76.413566 1.014974 0.000000 59033 135
2018-01-19 16:19:57 127.247092 1.504402 0.000000 130446 56
2018-01-19 16:19:58 98.806762 1.729499 0.000000 88432 820
2018-01-19 16:19:59 62.317033 2.407835 0.000000 109821 345
2018-01-19 16:20:00 43.229821 1.189175 0.000000 53876 861
2018-01-19 16:20:01 5.467321 0.000458 0.000000 528 57
2018-01-19 16:20:02 4.731895 0.000000 0.000000 0 58
2018-01-19 16:20:03 4.919273 0.022299 0.000000 854 126
2018-01-19 16:20:04 3.774077 0.000000 0.000000 0 146
2018-01-19 16:20:05 3.767465 0.059601 0.000000 81 47
2018-01-19 16:20:06 8.524353 0.903743 0.000000 18378 101
2018-01-19 16:20:07 10.337706 0.211201 0.000000 5669 947
2018-01-19 16:20:08 12.821799 0.000000 0.000000 0 3
2018-01-19 16:20:10 21.182868 0.958593 0.000000 27227 77
2018-01-19 16:20:11 16.939931 1.217425 0.000000 50057 161
2018-01-19 16:20:12 14.382806 0.139805 0.000000 178 21
2018-01-19 16:20:13 17.385341 1.301953 0.000000 35993 614
2018-01-19 16:20:14 41.363126 1.663690 0.000000 57585 470
2018-01-19 16:20:15 35.269079 2.641837 0.000000 86631 231
2018-01-19 16:20:18 16.492406 1.081113 0.000000 53040 242
2018-01-19 16:20:19 21.646773 1.707700 0.000000 63468 101
2018-01-19 16:20:20 34.985529 5.048023 0.000000 59264 3
2018-01-19 16:20:21 30.067250 0.875980 0.000000 32413 250
2018-01-19 16:20:25 28.779617 4.292972 0.000000 176960 88
2018-01-19 16:20:27 20.855890 0.751673 0.000000 24446 1249
2018-01-19 16:20:30 15.829954 0.039249 0.000000 599 202
2018-01-19 16:20:34 23.447644 1.123231 0.000000 45191 135
2018-01-19 16:20:39 15.911513 1.573871 0.000000 32729 272
2018-01-19 16:20:40 30.324399 0.000054 0.000000 15798 2
2018-01-19 16:20:41 14.647792 1.023657 0.000000 46718 170
2018-01-19 16:20:42 18.924198 1.850010 0.000000 75919 682
2018-01-19 16:20:43 7.926279 0.344645 0.000000 3649 80
2018-01-19 16:20:44 11.977779 1.425826 0.000000 47139 229
2018-01-19 16:20:45 13.208998 1.876728 0.000000 77135 263
2018-01-19 16:20:46 15.392244 1.500662 0.000000 52912 685
2018-01-19 16:20:47 11.966266 0.119841 0.000000 3295 397
2018-01-19 16:20:49 9.913904 0.000000 0.000000 0 168
2018-01-19 16:20:50 19.794279 2.558237 0.000000 90210 377
2018-01-19 16:20:51 13.650011 0.000000 0.000000 0 1
2018-01-19 16:20:53 10.980863 0.000000 0.000000 0 1
2018-01-19 16:20:55 9.672395 0.102007 0.000000 74444 10
2018-01-19 16:20:57 13.605566 4.788053 0.000000 250866 162
2018-01-19 16:20:59 8.996095 1.164207 0.000000 28505 297
2018-01-19 16:21:00 9.750297 1.946174 0.000000 55925 418
2018-01-19 16:21:02 6.770604 0.368992 0.000000 16020 326
2018-01-19 16:21:03 3.943180 0.000000 0.000000 0 1
2018-01-19 16:21:04 5.304976 0.372419 0.000000 7551 44
2018-01-19 16:21:07 7.461757 2.730644 0.000000 83652 299
2018-01-19 16:21:08 16.379571 2.587929 0.000000 103574 355
2018-01-19 16:21:09 14.795084 3.489746 0.000000 146625 745
2018-01-19 16:21:10 11.729535 0.000077 0.000000 50533 4
2018-01-19 16:21:11 16.032889 2.746077 0.000000 108328 415
2018-01-19 16:21:12 13.431848 3.847652 0.000000 136372 583
2018-01-19 16:21:13 16.350533 4.425033 0.000000 192837 334
2018-01-19 16:21:14 24.741482 1.688331 0.000000 96341 72
2018-01-19 16:21:16 11.398352 4.528218 0.000000 178149 256
2018-01-19 16:21:18 15.944951 2.306313 0.000000 110978 781
2018-01-19 16:21:19 20.056478 1.690874 0.000000 61136 186
2018-01-19 16:21:22 9.510423 1.503492 0.000000 79994 934
2018-01-19 16:21:24 15.507224 2.490053 0.000000 115679 263
2018-01-19 16:21:25 14.091934 2.489781 0.000000 113694 564
2018-01-19 16:21:26 23.859211 2.679185 0.000000 149766 882
2018-01-19 16:21:27 22.654694 4.130262 0.000000 183291 239
2018-01-19 16:21:28 23.439586 2.335321 0.000000 148408 865
2018-01-19 16:21:29 26.261728 2.088105 0.000000 155434 195
2018-01-19 16:21:30 29.042119 2.383306 0.000000 197683 285
2018-01-19 16:21:31 38.009007 1.936453 0.000000 138687 759
2018-01-19 16:21:32 42.406716 1.712955 0.000000 143784 403
2018-01-19 16:21:34 48.582991 4.992602 0.000000 177843 99
2018-01-19 16:21:35 37.028751 2.335120 0.000000 124958 938
2018-01-19 16:21:36 53.929286 1.663897 0.000000 171666 95
2018-01-19 16:21:37 54.763939 1.624533 0.000000 127961 41
2018-01-19 16:21:38 60.817587 3.851455 0.000000 105066 1140
2018-01-19 16:21:39 31.423312 1.173264 0.000000 60313 314
2018-01-19 16:21:40 42.991931 0.404106 0.000000 81022 457
2018-01-19 16:21:41 108.982122 0.388714 0.000000 117893 1376
2018-01-19 16:21:42 99.211641 0.239282 0.000000 73324 404
2018-01-19 16:21:43 71.463048 1.225593 0.000000 136129 1265
2018-01-19 16:21:46 77.802206 2.717172 0.000000 379297 28
2018-01-19 16:21:47 78.521478 4.003077 0.000000 101928 152
2018-01-19 16:21:48 82.411957 3.555787 0.000000 156109 1379
2018-01-19 16:21:50 91.630676 3.652694 0.000000 161643 113
2018-01-19 16:21:51 92.967205 2.357830 0.000000 134764 1474
2018-01-19 16:21:52 97.238896 2.261456 0.000000 137688 560
2018-01-19 16:21:53 90.332713 2.212189 0.000000 133864 364
2018-01-19 16:21:54 111.023440 3.435711 0.000000 165650 1227
2018-01-19 16:21:55 107.987614 4.548802 0.000000 164740 35
2018-01-19 16:21:56 113.054313 2.527736 0.000000 133994 428
2018-01-19 16:21:57 111.491694 4.700400 0.000000 198508 1520
2018-01-19 16:21:58 114.896179 0.000101 0.000000 71493 6
2018-01-19 16:21:59 81.057781 1.207829 0.000000 61673 1444
2018-01-19 16:22:00 154.365691 0.490494 0.000000 34426 335
2018-01-19 16:22:05 144.251816 0.471348 0.000000 41522 212
2018-01-19 16:22:06 167.849024 1.444472 0.000000 34893 26
2018-01-19 16:22:07 80.513266 1.646534 0.000000 103529 1704
2018-01-19 16:22:08 121.656975 0.000027 0.000000 10127 14
2018-01-19 16:22:11 65.087087 0.664024 0.000000 47314 198
2018-01-19 16:22:13 20.782529 0.398326 0.000000 17338 367
2018-01-19 16:22:14 57.625156 0.793511 0.000000 30949 158
2018-01-19 16:22:15 86.843634 1.519515 0.000000 66823 396
2018-01-19 16:22:16 113.552038 1.712819 0.000000 19013 33
2018-01-19 16:22:17 87.226600 2.848315 0.000000 135760 286
2018-01-19 16:22:18 105.548670 0.834351 0.000000 58822 561
2018-01-19 16:22:19 103.269080 3.708803 0.000000 219448 271
2018-01-19 16:22:20 16.569324 0.084711 0.000000 4333 678
2018-01-19 16:22:21 51.468290 0.939814 0.000000 44792 492
2018-01-19 16:22:22 51.788885 0.049635 0.000000 2627 703
2018-01-19 16:22:23 197.609928 0.000000 0.000000 0 4
2018-01-19 16:22:26 124.460147 0.230872 0.000000 55487 43
2018-01-19 16:22:27 115.489683 0.133549 0.000000 24570 111
2018-01-19 16:22:28 123.224470 0.858374 0.000000 88919 46
2018-01-19 16:22:29 88.111993 0.292572 0.000000 31761 1571
2018-01-19 16:22:30 23.416622 0.050865 0.000000 3084 301
2018-01-19 16:22:36 9.414510 0.000000 0.000000 0 15
2018-01-19 16:22:37 13.325877 0.037336 0.000000 3783 512
2018-01-19 16:22:46 15.795445 0.000000 0.000000 0 2
2018-01-19 16:22:47 34.712756 0.087203 0.000000 7891 2073
2018-01-19 16:22:49 99.599190 3.382745 0.000000 137243 239
2018-01-19 16:22:54 99.538615 3.751076 0.000000 83345 133
2018-01-19 16:22:55 36.556322 0.483966 0.000000 14735 379
2018-01-19 16:22:59 16.861380 0.048513 0.000000 6898 63
2018-01-19 16:23:00 17.589386 0.040373 0.000000 2709 1596
2018-01-19 16:23:03 13.558044 0.000000 0.000000 0 20
2018-01-19 16:23:06 7.063548 0.000000 0.000000 0 1
2018-01-19 16:23:10 12.022454 0.000000 0.000000 0 3
2018-01-19 16:23:12 15.965209 0.132808 0.000000 1020 18
2018-01-19 16:23:15 6.210371 0.039822 0.000000 664 331
2018-01-19 16:23:16 10.527906 0.057035 0.000000 100 519
2018-01-19 16:23:17 16.779541 0.201202 0.000000 22 111
2018-01-19 16:23:18 12.844835 0.115338 0.000000 9 272
2018-01-19 16:23:19 12.798066 0.077157 0.000000 17 31
2018-01-19 16:23:20 56.501333 0.675833 0.000000 958 979
2018-01-19 16:23:22 49.031831 0.010957 0.000000 458 262
2018-01-19 16:23:23 61.384841 0.039683 0.000000 4778 185
2018-01-19 16:23:24 66.145871 0.000036 0.000000 129 11
2018-01-19 16:23:25 38.937554 0.000013 0.000000 68 13
2018-01-19 16:23:26 87.820677 0.000262 0.000000 430 21
2018-01-19 16:23:27 81.091962 0.000029 0.000000 167 33
2018-01-19 16:23:28 82.737775 0.071812 0.000000 5209 188
2018-01-19 16:23:29 59.844750 0.377243 0.000000 2521 974
2018-01-19 16:23:30 77.931156 1.202906 0.000000 1169 1356
2018-01-19 16:23:32 34.492113 0.007049 0.000000 93 179
2018-01-19 16:23:33 17.633332 0.000003 0.000000 26 20
2018-01-19 16:23:34 66.590178 0.092632 0.000000 248 116
