#date time latency xfertime thinktime bytes transactions
2017-09-25 11:16:57 0.012807 0.002589 0.000000 68529 199
2017-09-25 11:16:58 0.013402 0.001988 0.000000 53812 198
2017-09-25 11:16:59 0.012361 0.001618 0.000000 40504 199
2017-09-25 11:17:00 0.015086 0.004838 0.000000 68603 199
2017-09-25 11:17:01 0.016164 0.002922 0.000000 71376 199
2017-09-25 11:17:02 0.012638 0.005849 0.000000 71402 200
2017-09-25 11:17:03 0.014317 0.003768 0.000000 72479 199
2017-09-25 11:17:04 0.014554 0.003695 0.000000 70617 199
2017-09-25 11:17:05 0.015022 0.003774 0.000000 67401 199
2017-09-25 11:17:06 0.014804 0.002912 0.000000 73827 199
2017-09-25 11:17:07 0.014059 0.003620 0.000000 68598 199
2017-09-25 11:17:08 0.013572 0.004854 0.000000 47070 199
2017-09-25 11:17:09 0.017823 0.003102 0.000000 55722 199
2017-09-25 11:17:10 0.013430 0.003029 0.000000 53265 198
2017-09-25 11:17:11 0.012696 0.002274 0.000000 58257 200
2017-09-25 11:17:12 0.013929 0.002907 0.000000 72042 199
2017-09-25 11:17:13 0.019495 0.005051 0.000000 76051 198
2017-09-25 11:17:14 0.014415 0.009441 0.000000 103011 200
2017-09-25 11:17:15 0.013359 0.004332 0.000000 79452 199
2017-09-25 11:17:16 0.013653 0.003544 0.000000 64258 199
2017-09-25 11:17:17 0.013836 0.001873 0.000000 49373 199
2017-09-25 11:17:18 0.014234 0.003074 0.000000 71504 199
2017-09-25 11:17:19 0.013203 0.003673 0.000000 38867 198
2017-09-25 11:17:20 0.021835 0.015486 0.000000 162420 200
2017-09-25 11:17:21 0.015064 0.004247 0.000000 78491 199
2017-09-25 11:17:22 0.019296 0.007064 0.000000 76150 198
2017-09-25 11:17:23 0.018014 0.005207 0.000000 101667 199
2017-09-25 11:17:24 0.017846 0.004222 0.000000 82343 200
2017-09-25 11:17:25 0.013816 0.005103 0.000000 94218 198
2017-09-25 11:17:26 0.014712 0.001764 0.000000 47305 200
2017-09-25 11:17:27 0.014300 0.006283 0.000000 75926 199
2017-09-25 11:17:28 0.013219 0.002859 0.000000 45815 199
2017-09-25 11:17:29 0.019639 0.007582 0.000000 103578 198
2017-09-25 11:17:30 0.013723 0.002928 0.000000 72741 200
2017-09-25 11:17:31 0.012866 0.002116 0.000000 55339 199
2017-09-25 11:17:32 0.025897 0.009263 0.000000 143329 199
2017-09-25 11:17:33 0.015918 0.004764 0.000000 73290 199
2017-09-25 11:17:34 0.020922 0.008956 0.000000 122038 199
2017-09-25 11:17:35 0.013068 0.005014 0.000000 94085 199
2017-09-25 11:17:36 0.011981 0.002161 0.000000 55958 199
2017-09-25 11:17:37 0.012063 0.001674 0.000000 45002 199
2017-09-25 11:17:38 0.015947 0.007654 0.000000 113230 198
2017-09-25 11:17:39 0.027707 0.023937 0.000000 167733 200
2017-09-25 11:17:40 0.028397 0.029415 0.000000 187871 199
2017-09-25 11:17:41 0.012065 0.001567 0.000000 42723 199
2017-09-25 11:17:42 0.012545 0.003456 0.000000 69580 199
2017-09-25 11:17:43 0.011907 0.001330 0.000000 35559 199
2017-09-25 11:17:44 0.014211 0.006354 0.000000 100575 199
2017-09-25 11:17:45 0.014926 0.003200 0.000000 60313 198
2017-09-25 11:17:46 0.015758 0.006109 0.000000 74854 199
2017-09-25 11:17:47 0.012640 0.001558 0.000000 41638 200
2017-09-25 11:17:48 0.012512 0.003166 0.000000 57766 199
2017-09-25 11:17:49 0.014138 0.002968 0.000000 52994 199
2017-09-25 11:17:50 0.014342 0.002014 0.000000 52206 198
2017-09-25 11:17:51 0.018482 0.007785 0.000000 96123 200
2017-09-25 11:17:52 0.040515 0.051349 0.000000 301029 199
2017-09-25 11:17:53 0.017831 0.004336 0.000000 80497 199
2017-09-25 11:17:54 0.013906 0.004250 0.000000 58931 199
2017-09-25 11:17:55 0.015165 0.003905 0.000000 97937 199
2017-09-25 11:17:56 0.013991 0.005218 0.000000 102767 199
2017-09-25 11:17:57 0.012967 0.002378 0.000000 60844 198
2017-09-25 11:17:58 0.012117 0.000623 0.000000 18539 200
2017-09-25 11:17:59 0.012054 0.000961 0.000000 25979 199
2017-09-25 11:18:00 0.013905 0.002110 0.000000 54506 198
2017-09-25 11:18:01 0.013945 0.006132 0.000000 79202 200
2017-09-25 11:18:02 0.013819 0.002478 0.000000 65774 199
2017-09-25 11:18:03 0.013093 0.002396 0.000000 65489 199
2017-09-25 11:18:04 0.019717 0.006946 0.000000 100125 198
2017-09-25 11:18:05 0.018383 0.008393 0.000000 128297 200
2017-09-25 11:18:06 0.015790 0.004986 0.000000 70493 199
2017-09-25 11:18:07 0.017260 0.002386 0.000000 61810 199
2017-09-25 11:18:08 0.013050 0.003723 0.000000 72171 199
2017-09-25 11:18:09 0.013201 0.001781 0.000000 44983 199
2017-09-25 11:18:10 0.013609 0.001587 0.000000 41729 199
2017-09-25 11:18:11 0.022656 0.008595 0.000000 104607 198
2017-09-25 11:18:12 0.012476 0.001957 0.000000 49296 199
2017-09-25 11:18:13 0.026748 0.010574 0.000000 138919 199
2017-09-25 11:18:14 0.015359 0.005527 0.000000 80720 200
2017-09-25 11:18:15 0.014302 0.003037 0.000000 78779 199
2017-09-25 11:18:16 0.013242 0.003710 0.000000 95683 198
2017-09-25 11:18:17 0.013859 0.002823 0.000000 48518 200
2017-09-25 11:18:18 0.017423 0.003555 0.000000 89341 199
2017-09-25 11:18:19 0.015091 0.011082 0.000000 117057 199
2017-09-25 11:18:20 0.015218 0.003872 0.000000 69976 199
2017-09-25 11:18:21 0.012744 0.004536 0.000000 63252 199
2017-09-25 11:18:22 0.016552 0.012081 0.000000 100434 199
2017-09-25 11:18:23 0.013412 0.003594 0.000000 62397 199
2017-09-25 11:18:24 0.014996 0.008657 0.000000 109156 199
2017-09-25 11:18:25 0.014205 0.005618 0.000000 109358 197
2017-09-25 11:18:26 0.017158 0.005722 0.000000 89367 201
2017-09-25 11:18:27 0.015199 0.004226 0.000000 80304 199
2017-09-25 11:18:28 0.017671 0.020368 0.000000 170810 199
2017-09-25 11:18:29 0.019388 0.019172 0.000000 134156 199
2017-09-25 11:18:30 0.014375 0.001510 0.000000 37361 199
2017-09-25 11:18:31 0.021347 0.001977 0.000000 52693 198
2017-09-25 11:18:32 0.018393 0.006304 0.000000 97975 200
2017-09-25 11:18:33 0.014547 0.003598 0.000000 63071 199
2017-09-25 11:18:34 0.014061 0.006750 0.000000 90913 199
2017-09-25 11:18:35 0.026308 0.008144 0.000000 129293 199
2017-09-25 11:18:36 0.014598 0.002735 0.000000 70064 199
2017-09-25 11:18:37 0.013166 0.003508 0.000000 61875 199
2017-09-25 11:18:38 0.013659 0.000942 0.000000 25800 198
2017-09-25 11:18:39 0.017025 0.006399 0.000000 120973 200
2017-09-25 11:18:40 0.017249 0.008475 0.000000 104261 198
2017-09-25 11:18:41 0.012809 0.001763 0.000000 45476 199
2017-09-25 11:18:42 0.026698 0.003157 0.000000 76253 200
2017-09-25 11:18:43 0.015424 0.008870 0.000000 116744 198
2017-09-25 11:18:44 0.032799 0.019873 0.000000 177418 200
2017-09-25 11:18:45 0.017498 0.012713 0.000000 134954 199
2017-09-25 11:18:46 0.014366 0.002877 0.000000 49838 199
2017-09-25 11:18:47 0.016046 0.004325 0.000000 84070 199
2017-09-25 11:18:48 0.013719 0.002871 0.000000 50224 199
2017-09-25 11:18:49 0.012825 0.001386 0.000000 36546 199
2017-09-25 11:18:50 0.013935 0.001966 0.000000 49426 199
2017-09-25 11:18:51 0.012767 0.004352 0.000000 59580 199
2017-09-25 11:18:52 0.014348 0.005028 0.000000 67534 199
2017-09-25 11:18:53 0.022625 0.025490 0.000000 167942 198
2017-09-25 11:18:54 0.081572 0.075380 0.000000 391991 200
2017-09-25 11:18:55 0.037660 0.019929 0.000000 160767 199
2017-09-25 11:18:56 0.025048 0.025643 0.000000 197975 199
2017-09-25 11:18:57 0.013103 0.002112 0.000000 57157 199
2017-09-25 11:18:58 0.014439 0.002830 0.000000 80223 199
2017-09-25 11:18:59 0.035549 0.045695 0.000000 303660 199
2017-09-25 11:19:00 0.029754 0.015543 0.000000 148095 199
2017-09-25 11:19:01 0.015901 0.008482 0.000000 149220 199
2017-09-25 11:19:02 0.019494 0.029645 0.000000 208488 199
2017-09-25 11:19:03 0.026533 0.035021 0.000000 284077 199
2017-09-25 11:19:04 0.019031 0.014064 0.000000 165296 198
2017-09-25 11:19:05 0.013585 0.001489 0.000000 41787 200
2017-09-25 11:19:06 0.014090 0.005738 0.000000 70913 199
2017-09-25 11:19:07 0.020325 0.015846 0.000000 180419 199
2017-09-25 11:19:08 0.012757 0.003507 0.000000 63879 199
2017-09-25 11:19:09 0.012297 0.003119 0.000000 71653 199
2017-09-25 11:19:10 0.013563 0.005593 0.000000 83410 198
2017-09-25 11:19:11 0.014684 0.007037 0.000000 75700 200
2017-09-25 11:19:12 0.012271 0.001640 0.000000 43385 199
2017-09-25 11:19:13 0.015938 0.010892 0.000000 151107 199
2017-09-25 11:19:14 0.016379 0.007036 0.000000 98133 199
2017-09-25 11:19:15 0.012838 0.002513 0.000000 66135 199
2017-09-25 11:19:16 0.019428 0.007008 0.000000 94909 199
2017-09-25 11:19:17 0.012331 0.001981 0.000000 51855 198
2017-09-25 11:19:18 0.011336 0.001077 0.000000 27593 200
2017-09-25 11:19:19 0.013649 0.004277 0.000000 57034 199
2017-09-25 11:19:20 0.011752 0.001051 0.000000 28248 199
2017-09-25 11:19:21 0.012916 0.001501 0.000000 37913 198
2017-09-25 11:19:22 0.014681 0.005485 0.000000 88707 200
2017-09-25 11:19:23 0.013003 0.002751 0.000000 46088 199
2017-09-25 11:19:24 0.013522 0.004848 0.000000 48749 199
2017-09-25 11:19:25 0.012077 0.003325 0.000000 60576 199
2017-09-25 11:19:26 0.012782 0.008252 0.000000 78167 199
2017-09-25 11:19:27 0.015832 0.010175 0.000000 125600 199
2017-09-25 11:19:28 0.021100 0.015207 0.000000 168499 199
2017-09-25 11:19:29 0.117359 0.140514 0.000000 518183 199
2017-09-25 11:19:30 0.915211 1.842430 0.000000 1030513 185
2017-09-25 11:19:31 9.465844 4.231388 0.000000 2554936 174
2017-09-25 11:19:32 14.112870 3.477814 0.000000 1787889 182
2017-09-25 11:19:33 14.039098 0.189608 0.000000 70189 197
2017-09-25 11:19:34 24.266489 0.499266 0.000000 332029 199
2017-09-25 11:19:35 26.736987 0.523228 0.000000 157278 199
2017-09-25 11:19:36 30.222995 0.296870 0.000000 273078 199
2017-09-25 11:19:37 30.893968 0.239145 0.000000 346783 198
2017-09-25 11:19:38 31.101220 0.644700 0.000000 802793 200
2017-09-25 11:19:39 33.756843 0.323046 0.000000 335499 199
2017-09-25 11:19:40 31.488736 0.452445 0.000000 955681 199
2017-09-25 11:19:41 31.760481 0.272307 0.000000 498588 199
2017-09-25 11:19:42 29.997806 0.090468 0.000000 72191 199
2017-09-25 11:19:43 32.741447 0.054976 0.000000 43876 199
2017-09-25 11:19:44 30.460174 0.086070 0.000000 72899 199
2017-09-25 11:19:45 31.971582 0.070839 0.000000 43296 199
2017-09-25 11:19:46 31.222411 0.085529 0.000000 148679 199
2017-09-25 11:19:47 30.861168 0.049292 0.000000 36568 198
2017-09-25 11:19:48 34.206924 0.014054 0.000000 53751 116
2017-09-25 11:19:49 34.365361 0.039318 0.000000 132395 129
2017-09-25 11:19:50 37.775653 0.003662 0.000000 93576 90
2017-09-25 11:19:51 39.117187 0.005500 0.000000 130255 63
2017-09-25 11:19:52 38.261835 0.060199 0.000000 1239016 70
2017-09-25 11:19:53 39.190622 0.002344 0.000000 61295 78
2017-09-25 11:19:54 38.850660 0.002541 0.000000 60822 92
2017-09-25 11:19:55 38.860751 0.057487 0.000000 825787 106
2017-09-25 11:19:56 39.176127 0.153273 0.000000 210972 97
2017-09-25 11:19:57 38.509656 0.069775 0.000000 492386 116
2017-09-25 11:19:58 37.837208 0.137388 0.000000 86749 104
2017-09-25 11:19:59 37.036233 0.034739 0.000000 117001 151
2017-09-25 11:20:00 36.282019 0.023548 0.000000 74258 163
2017-09-25 11:20:01 35.345782 0.092264 0.000000 262178 147
2017-09-25 11:20:02 34.873211 0.109200 0.000000 111636 193
2017-09-25 11:20:03 34.365053 0.072774 0.000000 54660 149
2017-09-25 11:20:04 33.144508 0.080015 0.000000 59306 170
2017-09-25 11:20:05 32.793369 0.073413 0.000000 67179 164
2017-09-25 11:20:06 31.724964 0.219820 0.000000 49129 166
2017-09-25 11:20:07 30.303877 0.050009 0.000000 36402 169
2017-09-25 11:20:08 29.427628 0.030326 0.000000 53098 179
2017-09-25 11:20:09 28.714872 0.160397 0.000000 530290 161
2017-09-25 11:20:10 27.726397 0.032772 0.000000 78556 153
2017-09-25 11:20:11 26.964893 0.171642 0.000000 120688 148
2017-09-25 11:20:12 25.759571 0.013178 0.000000 19709 148
2017-09-25 11:20:13 24.805643 0.176334 0.000000 84055 158
2017-09-25 11:20:14 24.382808 0.064616 0.000000 92278 146
2017-09-25 11:20:15 23.120504 0.039162 0.000000 96455 99
2017-09-25 11:20:16 21.309073 0.021512 0.000000 60739 98
2017-09-25 11:20:17 21.342624 0.022945 0.000000 147871 105
2017-09-25 11:20:18 20.165714 0.003716 0.000000 27224 95
2017-09-25 11:20:19 19.420716 0.003837 0.000000 90210 81
2017-09-25 11:20:20 21.396913 0.017639 0.000000 170149 84
2017-09-25 11:20:21 10.121907 0.055293 0.000000 78257 51
2017-09-25 11:20:22 11.271432 0.009800 0.000000 157177 33
2017-09-25 11:20:23 5.987095 0.254591 0.000000 54492 38
2017-09-25 11:20:24 5.492133 0.002927 0.000000 70341 32
2017-09-25 11:20:25 5.369122 0.143394 0.000000 133992 31
2017-09-25 11:20:26 4.928081 2.410888 0.000000 76357 51
2017-09-25 11:20:27 5.599638 0.077816 0.000000 119202 39
2017-09-25 11:20:28 4.950687 0.053124 0.000000 99376 62
2017-09-25 11:20:29 6.137968 0.796866 0.000000 44648 67
2017-09-25 11:20:30 4.398713 3.750537 0.000000 76149 61
2017-09-25 11:20:31 3.839498 0.004454 0.000000 80587 43
2017-09-25 11:20:32 2.787642 4.098183 0.000000 76354 60
2017-09-25 11:20:33 3.113000 2.902445 0.000000 32136 63
2017-09-25 11:20:34 2.693937 1.528592 0.000000 62871 75
2017-09-25 11:20:35 2.646913 4.310309 0.000000 120832 74
2017-09-25 11:20:36 3.981867 1.060705 0.000000 53711 51
2017-09-25 11:20:37 6.999146 3.001376 0.000000 10774 38
2017-09-25 11:20:38 11.014580 7.362678 0.000000 0 7
2017-09-25 11:20:39 11.432916 0.000000 0.000000 0 4
2017-09-25 11:20:40 11.116459 32.182354 0.000000 0 4
2017-09-25 11:20:43 7.198634 79.619799 0.000000 0 5
