#yyy-mm-dd hh:mm:ss latency xfertime thinktime bytes url rc
2017-09-27 20:43:44.988 0.030245 0.000069 0 4652 293f1ac5-1ef5-4132-82e9-cac83bd27f68 200 GET
2017-09-27 20:43:44.987 0.031871 0.000082 0 4781 7d2b5c3e-413b-4a3c-85fa-9aa874980d57 200 GET
2017-09-27 20:43:44.984 0.041136 0.000044 0 5339 eafcbb30-60f1-4afa-b4b3-cacade3c3ba5 200 GET
2017-09-27 20:43:45.005 0.024921 0.000073 0 5097 2d5570b2-e4a6-412e-8ad1-82b0b72d786d 200 GET
2017-09-27 20:43:45.015 0.021998 0.006953 0 524235 79ccfc1f-ab3e-40f9-b6f2-26683e999b45 200 GET
2017-09-27 20:43:45.010 0.029560 0.009647 0 791298 99b1ef01-03e1-4949-9f86-aef6a23df738 200 GET
2017-09-27 20:43:45.044 0.009517 0.000021 0 3537 f013b898-f7cd-4c23-a76e-b31c4bbcfd4d 200 GET
2017-09-27 20:43:45.064 0.005978 0.000037 0 5168 de156769-a691-4527-a3f1-778917d9167b 200 GET
2017-09-27 20:43:45.066 0.005453 0.000029 0 4876 8b51d04c-3286-4398-b4ba-4366bbee41f2 200 GET
2017-09-27 20:43:45.075 0.006293 0.000024 0 4565 362aaffe-676b-47eb-af5f-e2d48f79c64b 200 GET
2017-09-27 20:43:45.096 0.006259 0.000023 0 5357 26513b22-1ca2-4e59-887e-314159548d05 200 GET
2017-09-27 20:43:45.101 0.008362 0.000032 0 5201 a6f06555-b0fd-4358-9095-83ef80cbd317 200 GET
2017-09-27 20:43:45.112 0.005892 0.000066 0 5438 49877165-de8f-4c0e-842d-e2eab95dbaff 200 GET
2017-09-27 20:43:45.121 0.005909 0.000053 0 4738 2dc5ccb2-ed70-43a1-9c01-d826cee1dc7d 200 GET
2017-09-27 20:43:45.132 0.008574 0.000028 0 5231 a841724e-a2bd-49ad-ae32-c19d80759dc5 200 GET
2017-09-27 20:43:45.141 0.014157 0.003406 0 410932 65e88e17-8dd7-497c-912b-9b891394c1fa 200 GET
2017-09-27 20:43:45.153 0.011207 0.000002 0 0 d040b719-85fd-42f2-a2c8-423247f1b151 200 GET
2017-09-27 20:43:45.162 0.005824 0.000002 0 0 890f9fe2-fc2e-4f2c-b70a-522ddc244f59 200 GET
2017-09-27 20:43:45.172 0.007921 0.003549 0 403580 6500f7cd-7751-4919-912f-a6f1f7f96640 200 GET
2017-09-27 20:43:45.159 0.025269 0.004008 0 482003 fceb200e-5997-454b-991c-e89019886035 200 GET
2017-09-27 20:43:45.001 0.199624 0.000059 0 5472 ba47a3ba-987a-4765-b822-9729293b8779 200 GET
2017-09-27 20:43:45.156 0.038089 0.010810 0 1000182 c2f58096-b4be-4b16-aed8-3e33a3e15dcb 200 GET
2017-09-27 20:43:45.179 0.019993 0.006880 0 360026 539c0947-0fd1-40f4-a8fb-a5ce23fecfec 200 GET
2017-09-27 20:43:45.204 0.006007 0.000163 0 28482 fa62f5d1-8286-4547-90c8-8a8fd1926d96 200 GET
2017-09-27 20:43:45.197 0.015801 0.003395 0 411921 ce484042-de5c-4b6e-8538-e6fbbcff0681 200 GET
2017-09-27 20:43:45.218 0.006231 0.000250 0 42956 1c30edf7-2b84-4aad-ba97-8e0247f698ce 200 GET
2017-09-27 20:43:45.218 0.006855 0.000522 0 29764 9c59c4d3-f326-4fa6-af86-fda84c1df4b0 200 GET
2017-09-27 20:43:45.200 0.024636 0.007586 0 873560 e8aa158f-ae07-488c-912d-e5b491ac7687 200 GET
2017-09-27 20:43:45.231 0.005700 0.000088 0 16408 8c351606-5d3d-4f29-9fd4-358d9758a3ca 200 GET
2017-09-27 20:43:45.230 0.008113 0.000208 0 34129 99224bf9-ba68-4a21-9977-dcc90fb4d422 200 GET
2017-09-27 20:43:45.250 0.007218 0.000092 0 29476 a8c2a29d-fee7-441f-9d33-5974882ec90a 200 GET
2017-09-27 20:43:45.243 0.026833 0.000142 0 30689 cb6b344b-33b7-43d8-bb6b-b13029517fe9 200 GET
2017-09-27 20:43:45.275 0.007958 0.000090 0 19259 ae9178ce-9a5c-4ff4-a1c9-d1ee5aa88765 200 GET
2017-09-27 20:43:45.285 0.006588 0.000096 0 24077 ec47b138-1941-461b-9ca7-2dc8b78e3b51 200 GET
2017-09-27 20:43:45.306 0.005719 0.000087 0 17895 1223141d-ff2c-446a-aa6d-8d85e65e11e6 200 GET
2017-09-27 20:43:45.312 0.006420 0.000700 0 22716 498162c1-4cb1-406e-9cee-2e8b6bdbe811 200 GET
2017-09-27 20:43:45.317 0.007262 0.000081 0 27953 8c7d4089-c573-4cb4-9d15-75927fc1dd4e 200 GET
2017-09-27 20:43:45.328 0.006655 0.000216 0 33353 0436041c-8f2d-4051-a45c-8000d7436f45 200 GET
